meter_id_hash,service_point_id_hash,locality,zone,feeder_id_hash,dt_id_hash,consumer_category,premise_subtype,tariff_category,first30_kwh,prev30_kwh,last30_kwh,drop_first_to_last_pct,drop_prev_to_last_pct,missing_pct,outage_pct,after_hours_ratio,avg_power_factor,min_power_factor,plateau_max_run_intervals,monthly_baseline_units,sanctioned_load_kw,gruha_jyothi_eligible,solar_capacity_kw,ev_flag,occupancy_pattern,peer_group,peer_rank_first30,peer_rank_last30,peer_rank_drop_points
MTR_000319_HASH,SP_000319_HASH,Peenya,North Circle,FDR_006_HASH,DT_0066_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,110.39233,111.5827,110.84308,-0.408312,0.662848,0.0,0.034722,0.370514,0.959919,0.873413,4,111.06,3.0,1,0.0,0,SENIOR_CITIZEN,Peenya|RESIDENTIAL|2BHK_SMALL_FAMILY,75.0,75.0,0.0
MTR_000320_HASH,SP_000320_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0083_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,193.54573,173.828,175.82399,9.156358,-1.148254,0.0,0.052083,0.401468,0.959861,0.887335,2,199.8,3.0,1,0.0,0,FAMILY,Hebbal|RESIDENTIAL|2BHK_SMALL_FAMILY,57.14285714285714,71.42857142857143,-14.285714285714292
MTR_000321_HASH,SP_000321_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0019_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,301.22394,325.39758,325.47351,-8.050347,-0.023334,0.0,0.0,0.323623,0.960054,0.890771,2,315.63,6.0,1,0.0,0,SENIOR_CITIZEN,Koramangala|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,100.0,100.0,0.0
MTR_000322_HASH,SP_000322_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0004_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,177.96654,184.58307,184.24733,-3.529198,0.181891,0.138889,0.0,0.365099,0.95985,0.894549,2,182.07,3.0,1,0.0,0,WORKING_COUPLE,Koramangala|RESIDENTIAL|2BHK_SMALL_FAMILY,40.0,60.0,-20.0
MTR_000323_HASH,SP_000323_HASH,Domlur,East Circle,FDR_002_HASH,DT_0107_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,LT5_SMALL_INDUSTRY,1360.62048,1345.72058,1392.30322,-2.328551,-3.461539,0.0,0.0,0.152656,0.860061,0.788079,16,1377.47,20.0,0,0.0,0,WORKING_COUPLE,Domlur|SMALL_INDUSTRY|WELDING_WORKSHOP,100.0,100.0,0.0
MTR_000324_HASH,SP_000324_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0028_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,456.17737,498.08011,496.16077,-8.76488,0.385348,0.0,0.0,0.324115,0.959786,0.887331,2,480.79,5.0,0,0.0,0,WORKING_COUPLE,Indiranagar|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,100.0,100.0,0.0
MTR_000325_HASH,SP_000325_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0039_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,374.77216,336.6405,340.49841,9.145221,-1.146003,0.0,0.0,0.399697,0.960203,0.893299,2,386.93,3.0,1,0.0,0,FAMILY,Yelahanka|RESIDENTIAL|3BHK_FAMILY,75.0,75.0,0.0
MTR_000326_HASH,SP_000326_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0078_HASH,APARTMENT_COMMON_AREA,GATED_COMMUNITY_COMMON_AREA,APARTMENT_COMMON,794.24243,798.95245,797.2627,-0.38027,0.211497,0.0,0.0,0.462531,0.909821,0.844282,1,797.82,10.0,0,0.0,0,WORKING_COUPLE,Jayanagar|APARTMENT_COMMON_AREA|GATED_COMMUNITY_COMMON_AREA,50.0,50.0,0.0
MTR_000327_HASH,SP_000327_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0009_HASH,RESIDENTIAL,PG_OR_HOSTEL,LT2A_RESIDENTIAL,327.33298,340.27649,337.99069,-3.255925,0.671747,0.0,0.104167,0.454794,0.959738,0.887045,2,334.56,5.0,0,0.0,0,WORKING_COUPLE,Yelahanka|RESIDENTIAL|PG_OR_HOSTEL,100.0,100.0,0.0
MTR_000328_HASH,SP_000328_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0069_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,175.4772,154.02663,141.27359,19.49177,8.279761,0.0,0.0,0.401869,0.959715,0.892246,2,181.12,2.0,0,0.0,0,WORKING_COUPLE,Yelahanka|RESIDENTIAL|2BHK_SMALL_FAMILY,75.0,62.5,12.5
MTR_000329_HASH,SP_000329_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0093_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,112.53433,114.51856,113.78963,-1.115484,0.636515,0.0,0.0,0.465005,0.960028,0.892463,2,113.55,1.0,0,0.0,0,MIXED_USE,Jayanagar|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,100.0,100.0,0.0
MTR_000330_HASH,SP_000330_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0116_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,7.79139,7.90971,7.80676,-0.197262,1.301614,0.0,0.104167,0.84978,0.960093,0.895699,3,19.69,3.0,1,2.0,0,SENIOR_CITIZEN,Rajajinagar|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,33.33333333333333,33.33333333333333,0.0
MTR_000331_HASH,SP_000331_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0079_HASH,COMMERCIAL,RESTAURANT_CAFE,LT3_COMMERCIAL,752.03809,789.89258,801.31042,-6.551841,-1.445494,0.0,0.0,0.227692,0.909954,0.844705,2,779.24,5.0,0,0.0,0,MIXED_USE,Koramangala|COMMERCIAL|RESTAURANT_CAFE,25.0,25.0,0.0
MTR_000332_HASH,SP_000332_HASH,Domlur,East Circle,FDR_014_HASH,DT_0059_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,258.62695,279.40533,283.02032,-9.431875,-1.293816,0.0,0.0,0.119961,0.910176,0.839702,2,274.98,5.0,0,0.0,0,MIXED_USE,Domlur|COMMERCIAL|SMALL_OFFICE,50.0,66.66666666666666,-16.666666666666657
MTR_000333_HASH,SP_000333_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,SMALL_INDUSTRY,COLD_STORAGE,LT5_SMALL_INDUSTRY,1405.36157,1530.18262,1546.13318,-10.016754,-1.042396,0.0,0.052083,0.533052,0.86008,0.783071,2,1491.41,20.0,0,0.0,0,FAMILY,Hebbal|SMALL_INDUSTRY|COLD_STORAGE,100.0,100.0,0.0
MTR_000334_HASH,SP_000334_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0050_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,40.55247,40.81728,40.70264,-0.370309,0.28085,0.0,0.0,0.464536,0.960082,0.882772,2,40.65,2.0,0,0.0,0,FAMILY,Whitefield|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,75.0,75.0,0.0
MTR_000335_HASH,SP_000335_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0050_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,161.88715,164.24167,163.76514,-1.160062,0.290141,0.0,0.0,0.370314,0.959826,0.888808,2,163.16,3.0,1,0.0,0,FAMILY,Whitefield|RESIDENTIAL|2BHK_SMALL_FAMILY,50.0,50.0,0.0
MTR_000336_HASH,SP_000336_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0083_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,445.62622,482.19159,480.20407,-7.759384,0.412184,0.0,0.052083,0.34346,0.95998,0.893962,2,467.28,5.0,0,0.0,0,FAMILY,Hebbal|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000337_HASH,SP_000337_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0022_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,132.21774,102.93389,98.3016,25.651735,4.500261,0.0,0.0,0.402162,0.959795,0.88929,2,136.53,2.0,0,0.0,0,FAMILY,Electronic City|RESIDENTIAL|2BHK_SMALL_FAMILY,57.14285714285714,71.42857142857143,-14.285714285714292
MTR_000338_HASH,SP_000338_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0090_HASH,APARTMENT_COMMON_AREA,GATED_COMMUNITY_COMMON_AREA,APARTMENT_COMMON,1135.79565,1137.72388,1127.75293,0.708114,0.876394,0.0,0.0,0.461257,0.910046,0.846572,2,1135.35,20.0,0,0.0,0,VACANT,Jayanagar|APARTMENT_COMMON_AREA|GATED_COMMUNITY_COMMON_AREA,100.0,100.0,0.0
MTR_000339_HASH,SP_000339_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0110_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,150.37685,97.22372,57.6,61.696229,40.755194,0.0,0.0,0.142244,0.909728,0.83397,2,150.14,2.0,0,0.0,0,SENIOR_CITIZEN,Whitefield|COMMERCIAL|KIRANA_RETAIL_SHOP,66.66666666666666,33.33333333333333,33.33333333333333
MTR_000340_HASH,SP_000340_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0048_HASH,COMMERCIAL,BAKERY,LT3_COMMERCIAL,582.01184,595.36298,616.03119,-5.84513,-3.471531,0.0,0.0,0.243307,0.909856,0.840425,2,600.74,12.0,0,0.0,0,WORKING_COUPLE,Jayanagar|COMMERCIAL|BAKERY,100.0,100.0,0.0
MTR_000341_HASH,SP_000341_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0050_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,76.58693,79.31406,78.74709,-2.820539,0.714833,0.0,0.0,0.364339,0.959956,0.876437,3,78.11,3.0,1,0.0,0,WORKING_COUPLE,Whitefield|RESIDENTIAL|2BHK_SMALL_FAMILY,30.0,30.0,0.0
MTR_000342_HASH,SP_000342_HASH,Domlur,East Circle,FDR_014_HASH,DT_0014_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,415.02573,425.05219,438.39786,-5.63149,-3.139773,0.0,0.0,0.111151,0.910187,0.834618,2,428.14,2.0,0,0.0,0,WORKING_COUPLE,Domlur|COMMERCIAL|KIRANA_RETAIL_SHOP,85.71428571428571,100.0,-14.285714285714292
MTR_000343_HASH,SP_000343_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0069_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,495.45197,539.49988,537.91846,-8.571263,0.293127,0.0,0.0,0.323639,0.959691,0.886683,2,521.33,8.0,0,0.0,0,MIXED_USE,Yelahanka|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,60.0,60.0,0.0
MTR_000344_HASH,SP_000344_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0079_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,483.7887,506.78024,503.65686,-4.106786,0.616319,0.0,0.0,0.111331,0.910211,0.843009,2,500.32,12.0,0,0.0,0,MIXED_USE,Koramangala|COMMERCIAL|KIRANA_RETAIL_SHOP,66.66666666666666,66.66666666666666,0.0
MTR_000345_HASH,SP_000345_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0102_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,463.35474,477.45657,493.78857,-6.568151,-3.420625,0.0,0.104167,0.111365,0.909783,0.837978,2,480.33,8.0,0,0.0,0,WORKING_COUPLE,KR Puram|COMMERCIAL|KIRANA_RETAIL_SHOP,100.0,100.0,0.0
MTR_000346_HASH,SP_000346_HASH,Domlur,East Circle,FDR_014_HASH,DT_0029_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,177.78354,184.53104,184.14084,-3.575865,0.211454,0.0,0.0,0.365026,0.959664,0.874344,2,181.7,3.0,1,0.0,0,FAMILY,Domlur|RESIDENTIAL|2BHK_SMALL_FAMILY,50.0,50.0,0.0
MTR_000347_HASH,SP_000347_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0054_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,58.27263,62.78377,62.78626,-7.745711,-0.003968,0.0,0.0,0.323184,0.959874,0.893049,2,60.99,5.0,1,0.0,0,VACANT,Yelahanka|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,20.0,20.0,0.0
MTR_000348_HASH,SP_000348_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0009_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,103.08012,106.55579,106.34283,-3.165218,0.199857,0.0,0.104167,0.364908,0.960095,0.888468,2,105.13,3.0,0,0.0,0,WORKING_COUPLE,Yelahanka|RESIDENTIAL|2BHK_SMALL_FAMILY,37.5,37.5,0.0
MTR_000349_HASH,SP_000349_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0056_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,3.38149,3.51575,3.48919,-3.184902,0.755567,0.0,0.104167,0.458281,0.959826,0.8847,4,28.84,3.0,1,0.0,0,VACANT,Rajajinagar|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,16.666666666666664,16.666666666666664,0.0
MTR_000350_HASH,SP_000350_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0102_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,17.82615,18.10353,18.05561,-1.287176,0.264743,0.0,0.104167,0.370536,0.960015,0.89496,3,17.98,5.0,1,0.0,0,VACANT,KR Puram|RESIDENTIAL|2BHK_SMALL_FAMILY,10.0,10.0,0.0
MTR_000351_HASH,SP_000351_HASH,Peenya,North Circle,FDR_006_HASH,DT_0081_HASH,COMMERCIAL,RESTAURANT_CAFE,LT3_COMMERCIAL,780.651,794.97632,825.66028,-5.765608,-3.859733,0.0,0.034722,0.22687,0.90992,0.831398,2,804.34,5.0,0,0.0,0,FAMILY,Peenya|COMMERCIAL|RESTAURANT_CAFE,100.0,100.0,0.0
MTR_000352_HASH,SP_000352_HASH,Domlur,East Circle,FDR_002_HASH,DT_0077_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,LT3_COMMERCIAL,1042.27209,1068.72961,1102.36182,-5.765262,-3.146933,0.0,0.104167,0.207864,0.910123,0.837886,1,1077.57,12.0,0,0.0,0,FAMILY,Domlur|COMMERCIAL|SUPERMARKET_MINI_MART,50.0,50.0,0.0
MTR_000353_HASH,SP_000353_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0007_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,195.34998,211.77679,213.94576,-9.519213,-1.024173,0.0,0.0,0.119795,0.910141,0.839451,2,208.03,5.0,0,0.0,0,MIXED_USE,Electronic City|COMMERCIAL|SMALL_OFFICE,33.33333333333333,33.33333333333333,0.0
MTR_000354_HASH,SP_000354_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0113_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,119.31841,120.27554,119.57597,-0.21586,0.581646,0.0,0.052083,0.465661,0.959823,0.892559,2,119.89,2.0,0,0.0,0,MIXED_USE,Hebbal|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,85.71428571428571,85.71428571428571,0.0
MTR_000355_HASH,SP_000355_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0007_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,132.47768,140.04149,139.31119,-5.158236,0.521489,0.0,0.0,0.359599,0.959874,0.882788,2,136.78,3.0,0,0.0,0,MIXED_USE,Electronic City|RESIDENTIAL|2BHK_SMALL_FAMILY,71.42857142857143,100.0,-28.57142857142857
MTR_000356_HASH,SP_000356_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0097_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,19.51898,20.29988,20.26282,-3.810851,0.182562,0.0,0.0,0.364979,0.960008,0.891665,2,19.98,2.0,1,0.0,0,VACANT,Electronic City|RESIDENTIAL|2BHK_SMALL_FAMILY,14.285714285714285,42.857142857142854,-28.57142857142857
MTR_000357_HASH,SP_000357_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0004_HASH,COMMERCIAL,CLINIC,LT3_COMMERCIAL,214.95523,227.59146,228.44965,-6.277779,-0.377073,0.0,0.0,0.0942,0.910319,0.839402,2,223.16,3.0,0,0.0,0,FAMILY,Koramangala|COMMERCIAL|CLINIC,50.0,100.0,-50.0
MTR_000358_HASH,SP_000358_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0068_HASH,RESIDENTIAL,PG_OR_HOSTEL,LT2A_RESIDENTIAL,293.59259,297.85712,296.67706,-1.050596,0.396181,0.0,0.052083,0.464102,0.960202,0.889495,2,295.97,5.0,0,0.0,0,FAMILY,Hebbal|RESIDENTIAL|PG_OR_HOSTEL,100.0,100.0,0.0
MTR_000359_HASH,SP_000359_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0095_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,246.74466,254.82214,255.09441,-3.383962,-0.106844,0.3125,0.0,0.363124,0.959711,0.891688,2,252.37,3.0,1,0.0,0,FAMILY,Whitefield|RESIDENTIAL|2BHK_SMALL_FAMILY,80.0,90.0,-10.0
MTR_000360_HASH,SP_000360_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0034_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,290.21127,304.96924,309.69037,-6.71204,-1.548068,0.0,0.0,0.111247,0.910058,0.840937,2,301.32,5.0,0,0.0,0,FAMILY,Koramangala|COMMERCIAL|KIRANA_RETAIL_SHOP,33.33333333333333,33.33333333333333,0.0
